changeset,timestamp,tags,id,version,lon,lat,name,operator,ref,public_transport,geometry,osm_type
-78,1658993667,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.07"",""lit"":""yes"",""platform:width"":""1.6"",""ref:IFOPT"":""de:09161:8056:0:2"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""yes""}",2112486800,11,11.405947,48.806435,Adlmannsberger Weg,,,platform,POINT (11.405946731567383 48.806434631347656),node
-106,1648132751,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.16"",""platform:width"":""2.7"",""ref:IFOPT"":""de:09161:8035:0:2"",""shelter"":""no""}",2113471989,10,11.376462,48.776676,Am Dachsberg,,,platform,POINT (11.37646198272705 48.776676177978516),node
-43,1648076510,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""5.2"",""ref:IFOPT"":""de:09161:8779:0:1"",""shelter"":""yes""}",2113472074,8,11.380235,48.773067,Schultheißstraße,,,platform,POINT (11.380234718322754 48.773067474365234),node
-43,1648076510,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""2.8"",""ref:IFOPT"":""de:09161:8779:0:2""}",2113472075,8,11.380396,48.773083,Schultheißstraße,,,platform,POINT (11.380395889282227 48.7730827331543),node
-62,1648110323,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""platform:width"":""1.4"",""ref:IFOPT"":""de:09161:8926:0:2"",""shelter"":""no""}",2113717347,6,11.469848,48.7415,Boschstraße,,,platform,POINT (11.469847679138184 48.74150085449219),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""no""}",2113717348,5,11.469702,48.741528,Boschstraße,,,platform,POINT (11.469701766967773 48.74152755737305),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""no""}",2113748625,6,11.473206,48.741524,Bunsenstraße,,,platform,POINT (11.47320556640625 48.74152374267578),node
45,1648539235,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:442:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",2114458322,12,11.415098,48.738373,Langgasse,,,platform,POINT (11.415098190307617 48.738372802734375),node
45,1648539235,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""2.5"",""ref:IFOPT"":""de:09161:442:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",2114458326,12,11.415201,48.738678,Langgasse,,,platform,POINT (11.415201187133789 48.738677978515625),node
-77,1641486330,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""lit"":""no"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:652:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",2114540049,12,11.414329,48.741344,Schrobenhausener Straße,,,platform,POINT (11.414328575134277 48.7413444519043),node
-20,1669478912,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""lit"":""yes"",""platform:width"":""3.4"",""ref:IFOPT"":""de:09161:652:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",2114540059,12,11.415442,48.741543,Schrobenhausener Straße,,,platform,POINT (11.41544246673584 48.74154281616211),node
16,1641484970,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""1.4"",""ref:IFOPT"":""de:09161:281:0:1"",""shelter"":""no""}",2117568619,7,11.41334,48.72681,Hans-Kuhn-Straße,,,platform,POINT (11.413339614868164 48.726810455322266),node
16,1641484970,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:281:0:2"",""shelter"":""yes""}",2117568621,7,11.413377,48.72691,Hans-Kuhn-Straße,,,platform,POINT (11.413376808166504 48.72690963745117),node
76,1630007053,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""lit"":""yes"",""shelter"":""no"",""tactile_paving"":""yes""}",2119037611,13,11.426866,48.743046,Maximilianstraße,,,platform,POINT (11.426865577697754 48.743045806884766),node
97,1648483268,"{""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""network"":""VGI"",""platform:width"":""5.2"",""ref:IFOPT"":""de:09161:8789:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",2119320672,7,11.477469,48.74975,Kälberschüttstraße,VGI,,platform,POINT (11.477469444274902 48.74974822998047),node
63,1648141231,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.07"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:7571:0:2"",""shelter"":""no""}",2119510620,7,11.413042,48.778706,Leharstraße,,,platform,POINT (11.413042068481445 48.77870559692383),node
63,1648141231,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""2.3"",""ref:IFOPT"":""de:09161:7571:0:1"",""shelter"":""no""}",2119510623,7,11.413003,48.778778,Leharstraße,,,platform,POINT (11.413002967834473 48.778778076171875),node
100,1648003662,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.10"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:7570:0:1""}",2119510632,6,11.408434,48.77873,Pfitznerstraße,,,platform,POINT (11.40843391418457 48.77872848510742),node
-95,1657972330,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""lit"":""yes"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:7570:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",2119510635,9,11.408998,48.778885,Pfitznerstraße,,,platform,POINT (11.408997535705566 48.77888488769531),node
103,1648206917,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""4.1"",""ref:IFOPT"":""de:09161:1624:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",2119535403,9,11.440154,48.763638,Donautherme Wonnemar,,,platform,POINT (11.440154075622559 48.76363754272461),node
124,1648110655,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""3.4"",""ref:IFOPT"":""de:09161:109:0:2""}",2119574925,7,11.411331,48.76316,Brodmühlweg,,,platform,POINT (11.411331176757812 48.763160705566406),node
103,1648206917,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""4.9"",""ref:IFOPT"":""de:09161:1624:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",2119574930,8,11.4401455,48.76381,Donautherme Wonnemar,,,platform,POINT (11.440145492553711 48.76380920410156),node
-59,1648715246,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:7688:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",2119632544,7,11.407162,48.768574,Buxheimer Weg,,,platform,POINT (11.407161712646484 48.76857376098633),node
-59,1648715246,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:7688:0:2"",""shelter"":""no""}",2119632550,7,11.406946,48.76868,Buxheimer Weg,,,platform,POINT (11.406946182250977 48.768680572509766),node
44,1641481758,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""lit"":""no"",""platform:width"":""2"",""ref:IFOPT"":""de:09161:79:0:1"",""shelter"":""no"",""tactile_paving"":""yes"",""wheelchair"":""yes""}",2129027804,10,11.428092,48.750984,Aventinstraße,,,platform,POINT (11.428092002868652 48.75098419189453),node
-58,1668593361,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""2.00"",""ref:IFOPT"":""de:09161:849:98""}",2139874444,8,11.408153,48.785393,Audi - Parkplatz,,,platform,POINT (11.40815258026123 48.78539276123047),node
8,1649163153,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.09"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:1850:0:1"",""shelter"":""yes""}",2164179150,13,11.42335,48.781834,Audi - Tor 3,Audi AG,,platform,POINT (11.42335033416748 48.78183364868164),node
8,1649163153,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""6.5"",""ref:IFOPT"":""de:09161:1850:0:2"",""shelter"":""yes""}",2164179152,13,11.423517,48.78191,Audi - Tor 3,Audi AG,,platform,POINT (11.423517227172852 48.78190994262695),node
-25,1641483335,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""3.4"",""ref:IFOPT"":""de:09161:8901:0:2"",""shelter"":""yes"",""wheelchair"":""yes""}",2170791977,10,11.4373665,48.740562,Elisabethstraße,,,platform,POINT (11.437366485595703 48.740562438964844),node
-25,1641483335,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""1.9"",""ref:IFOPT"":""de:09161:8901:0:1""}",2170791980,8,11.437329,48.74066,Elisabethstraße,,,platform,POINT (11.437329292297363 48.74066162109375),node
41,1649950285,"{""bus"":""yes"",""highway"":""platform"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594""}",3129765407,9,11.424833,48.776634,Stadtwerke / Continental,INVG,,platform,POINT (11.424833297729492 48.776634216308594),node
41,1649950285,"{""bus"":""yes"",""highway"":""platform"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594""}",3129765408,9,11.425018,48.776955,Stadtwerke / Continental,INVG,,platform,POINT (11.425018310546875 48.776954650878906),node
-27,1648141548,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""4.2"",""ref:IFOPT"":""de:09161:1856:0:99"",""shelter"":""yes"",""source"":""HiRes aerial imagery"",""tactile_paving"":""yes""}",3141738645,7,11.451021,48.79146,Lentinger Straße,,,platform,POINT (11.451021194458008 48.79145812988281),node
109,1639588792,"{""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""image"":""https://www.omnibusfotos.de/data/media/1120/Audi_9335_Gaimersheim_Horchstrasse.jpg"",""platform:width"":""1.40"",""ref:IFOPT"":""de:09176:8936:0:2"",""shelter"":""no""}",3807073916,8,11.380911,48.786827,Horchstraße,INVG,,platform,POINT (11.380910873413086 48.786827087402344),node
-114,1648131514,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""5.4"",""ref:IFOPT"":""de:09161:231:0:2"",""shelter"":""yes""}",3828188260,8,11.403787,48.77844,Gaimersheimer Straße,,,platform,POINT (11.403786659240723 48.778438568115234),node
2,1673566036,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""lit"":""yes"",""network"":""VGI"",""platform:width"":""6.1"",""ref:IFOPT"":""de:09161:8001:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",3828188261,12,11.423244,48.76568,Harderstraße,INVG,,platform,POINT (11.42324447631836 48.76567840576172),node
2,1673566035,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""lit"":""yes"",""network"":""VGI"",""platform:width"":""7.2"",""shelter"":""yes"",""tactile_paving"":""no""}",3828188263,12,11.423409,48.76582,Harderstraße,INVG,,platform,POINT (11.423409461975098 48.76581954956055),node
83,1648481637,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:304:0:99"",""shelter"":""yes""}",3828188264,7,11.401458,48.775665,Herschelstraße,,,platform,POINT (11.401457786560059 48.775665283203125),node
115,1648035474,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""4"",""ref:IFOPT"":""de:09161:580:0:2"",""shelter"":""yes""}",3828188269,7,11.401801,48.777046,Peter-Steuart-Heim,,,platform,POINT (11.401801109313965 48.77704620361328),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform""}",3828201797,5,11.401697,48.775932,Herschelstraße,,,platform,POINT (11.401697158813477 48.77593231201172),node
44,1671885422,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""2.3"",""ref:IFOPT"":""de:09161:231:0:1"",""shelter"":""no""}",3828268858,8,11.402937,48.778576,Gaimersheimer Straße,,,platform,POINT (11.402936935424805 48.7785758972168),node
-85,1648109468,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2"",""ref:IFOPT"":""de:09161:8780:0:1"",""shelter"":""yes"",""tactile_paving"":""yes""}",3830455612,5,11.385401,48.76889,Bei der Hollerstaude,,,platform,POINT (11.385400772094727 48.768890380859375),node
-85,1648109468,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2"",""ref:IFOPT"":""de:09161:8780:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",3830455613,5,11.38567,48.768932,Bei der Hollerstaude,,,platform,POINT (11.385669708251953 48.7689323425293),node
116,1648039722,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.04"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:8781:0:2"",""shelter"":""yes"",""wheelchair"":""limited""}",3830455634,4,11.391342,48.767857,Schatzgerstraße,,,platform,POINT (11.391342163085938 48.76785659790039),node
116,1648039722,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""1.9"",""ref:IFOPT"":""de:09161:8781:0:1"",""shelter"":""yes""}",3830455635,4,11.3914385,48.767967,Schatzgerstraße,,,platform,POINT (11.391438484191895 48.767967224121094),node
-94,1658266208,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""5"",""ref:IFOPT"":""de:09161:7613:0:1"",""shelter"":""yes""}",3831320642,9,11.387943,48.774075,Am Westpark 1,INVG,1,platform,POINT (11.387943267822266 48.77407455444336),node
-83,1648032096,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""5"",""ref:IFOPT"":""de:09161:795:0:99"",""shelter"":""yes""}",3831320643,9,11.387907,48.775116,Am Westpark 2,INVG,2,platform,POINT (11.387907028198242 48.775115966796875),node
-83,1648032096,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""5.1"",""ref:IFOPT"":""de:09161:796:0:99"",""shelter"":""yes""}",3831320644,9,11.387383,48.774883,Am Westpark 3,INVG,3,platform,POINT (11.387383460998535 48.77488327026367),node
10,1648139024,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""6.1"",""ref:IFOPT"":""de:09161:7596:0:2""}",3831320651,5,11.386561,48.769623,Johann-Michael-Sailer-Straße,,,platform,POINT (11.386561393737793 48.769622802734375),node
10,1648139024,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""4"",""ref:IFOPT"":""de:09161:7596:0:1"",""shelter"":""yes"",""tactile_paving"":""yes""}",3831320652,5,11.386771,48.769714,Johann-Michael-Sailer-Straße,,,platform,POINT (11.386771202087402 48.76971435546875),node
-77,1648548712,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.17"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:8778:0:1"",""shelter"":""yes""}",3831321066,6,11.3778515,48.77494,Werdenfelser Straße,,,platform,POINT (11.377851486206055 48.774940490722656),node
-77,1648548712,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:8778:0:2"",""shelter"":""no""}",3831321067,7,11.377062,48.775116,Werdenfelser Straße,,,platform,POINT (11.37706184387207 48.775115966796875),node
-97,1639651173,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""1.9"",""ref:IFOPT"":""de:09176:8793:0:2"",""shelter"":""yes""}",3846549645,5,11.477096,48.79498,"Kösching-Desching, Siedlung",,,platform,POINT (11.477095603942871 48.794979095458984),node
-97,1639651173,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""1.4"",""ref:IFOPT"":""de:09176:8793:0:1"",""shelter"":""no"",""wheelchair"":""no""}",3846549646,5,11.477849,48.794975,"Kösching-Desching, Siedlung",,,platform,POINT (11.477849006652832 48.79497528076172),node
47,1645002011,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.17"",""platform:width"":""1.7"",""ref:IFOPT"":""de:09161:1812:0:1"",""shelter"":""no""}",3880997682,4,11.403966,48.723957,Brunnerstraße,,,platform,POINT (11.403965950012207 48.72395706176758),node
-10,1645003206,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""platform:width"":""3.6"",""ref:IFOPT"":""de:09161:1812:0:2"",""shelter"":""yes""}",3880997683,5,11.4045,48.72454,Brunnerstraße,,,platform,POINT (11.404500007629395 48.72454071044922),node
-63,1648077287,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.17"",""platform:width"":""3.8"",""ref:IFOPT"":""de:09161:676:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",3880997688,5,11.408588,48.726257,Spitalwaldstraße,,,platform,POINT (11.408588409423828 48.72625732421875),node
-63,1648077287,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""1.5"",""ref:IFOPT"":""de:09161:676:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",3880997689,5,11.40902,48.72634,Spitalwaldstraße,,,platform,POINT (11.40902042388916 48.726341247558594),node
41,1649950285,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""5.5"",""ref:IFOPT"":""de:09161:8050:0:4"",""shelter"":""no""}",3899082120,6,11.417787,48.774853,Ettinger Straße,INVG,,platform,POINT (11.417786598205566 48.77485275268555),node
41,1649950285,"{""bench"":""no"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""5.1"",""ref:IFOPT"":""de:09161:8050:0:3"",""shelter"":""no""}",3899082121,7,11.416523,48.775265,Ettinger Straße,INVG,,platform,POINT (11.416522979736328 48.775264739990234),node
38,1641828164,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:1840:0:99"",""route_ref"":""202"",""tactile_paving"":""yes""}",3927465212,6,11.482764,48.745544,Audi-Sportpark,,,platform,POINT (11.48276424407959 48.74554443359375),node
38,1641828164,"{""bench"":""yes"",""bus"":""yes"",""covered"":""yes"",""highway"":""platform"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:1840:0:98"",""route_ref"":""201"",""tactile_paving"":""yes""}",3927465213,6,11.483036,48.74562,Audi-Sportpark,,,platform,POINT (11.483036041259766 48.74562072753906),node
49,1641482610,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""1.5"",""ref:IFOPT"":""de:09161:137:0:2"",""shelter"":""no""}",3928875176,4,11.433633,48.736706,Dr.-Maier-Straße,,,platform,POINT (11.433632850646973 48.7367057800293),node
-23,1641480070,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""4"",""ref:IFOPT"":""de:09161:1677:0:99"",""shelter"":""yes""}",3928875178,4,11.479927,48.784428,Ingolstadt Village,,,platform,POINT (11.479927062988281 48.784427642822266),node
104,1649163259,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""1.7"",""ref:IFOPT"":""de:09161:564:0:2"",""shelter"":""no""}",3928875181,4,11.4306555,48.736202,Osnabrücker Straße,,,platform,POINT (11.430655479431152 48.736202239990234),node
73,1648076926,"{""bench"":""no"",""bin"":""no"",""bus"":""yes"",""highway"":""platform"",""lit"":""no"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:1731:0:2"",""shelter"":""no"",""tactile_paving"":""no""}",3928875184,7,11.42589,48.740494,Speckweg,,,platform,POINT (11.42588996887207 48.74049377441406),node
73,1648076926,"{""bench"":""no"",""bin"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.04"",""lit"":""no"",""platform:width"":""1.5"",""ref:IFOPT"":""de:09161:1731:0:1"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""limited""}",3928875185,7,11.425625,48.74087,Speckweg,,,platform,POINT (11.42562484741211 48.74087142944336),node
-7,1648044767,"{""alt_name"":""Lindberghstra\u00DFe"",""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:7983:0:1"",""shelter"":""no""}",3928875187,7,11.433227,48.747635,St. Anton,,,platform,POINT (11.433226585388184 48.74763488769531),node
-122,1648482485,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""ref:IFOPT"":""de:09161:340:0:99""}",3932090467,6,11.37418,48.775665,Jurastraße,,,platform,POINT (11.37417984008789 48.775665283203125),node
91,1648141753,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""lit"":""no"",""platform:width"":""3.3"",""ref:IFOPT"":""de:09161:8817:0:2"",""shelter"":""no"",""tactile_paving"":""no""}",3932090469,9,11.377147,48.771835,Levelingstraße,,,platform,POINT (11.37714672088623 48.77183532714844),node
-89,1648034063,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""1.3"",""ref:IFOPT"":""de:09161:572:0:2""}",3932090472,5,11.374209,48.772846,Parreutstraße,,,platform,POINT (11.3742094039917 48.77284622192383),node
-89,1648034063,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""1.5"",""ref:IFOPT"":""de:09161:572:0:1""}",3932090475,5,11.374431,48.773346,Parreutstraße,,,platform,POINT (11.374430656433105 48.773345947265625),node
64,1648204537,"{""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.16"",""platform:width"":""2.9"",""ref:IFOPT"":""de:09161:8030:0:2"",""shelter"":""no""}",3933355737,8,11.395404,48.764145,Degenhartstraße,,,platform,POINT (11.395403861999512 48.76414489746094),node
64,1648204537,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.17"",""platform:width"":""3"",""ref:IFOPT"":""de:09161:8030:0:1"",""shelter"":""no""}",3933355738,7,11.395693,48.764385,Degenhartstraße,,,platform,POINT (11.395692825317383 48.76438522338867),node
82,1648481246,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""6.3"",""ref:IFOPT"":""de:09161:8031:0:2"",""shelter"":""yes""}",3933355739,5,11.388667,48.76326,Haslangstraße,,,platform,POINT (11.388667106628418 48.76325988769531),node
82,1648481246,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb:height"":""0.2"",""platform:width"":""3"",""ref:IFOPT"":""de:09161:8031:0:1"",""shelter"":""yes""}",3933355740,5,11.387482,48.763577,Haslangstraße,,,platform,POINT (11.387481689453125 48.76357650756836),node
-99,1648136971,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""4.9"",""ref:IFOPT"":""de:09161:8028:0:2"",""shelter"":""no""}",3933355741,5,11.409193,48.76592,Heidemannstraße,,,platform,POINT (11.40919303894043 48.76591873168945),node
-99,1648136971,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.16"",""platform:width"":""4.4"",""ref:IFOPT"":""de:09161:8028:0:1"",""shelter"":""no""}",3933355742,5,11.40718,48.765965,Heidemannstraße,,,platform,POINT (11.407179832458496 48.76596450805664),node
-113,1648046922,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""3.1"",""ref:IFOPT"":""de:09161:8032:0:2""}",3933355743,5,11.381167,48.763927,Sustrisstraße,,,platform,POINT (11.3811674118042 48.7639274597168),node
-113,1648046922,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:8032:0:1"",""shelter"":""no""}",3933355744,5,11.381665,48.76402,Sustrisstraße,,,platform,POINT (11.381665229797363 48.76401901245117),node
84,1648127661,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:8029:0:2"",""shelter"":""no""}",3933355745,6,11.4024935,48.765446,Zoo Wasserstern,,,platform,POINT (11.402493476867676 48.765445709228516),node
84,1648127661,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.16"",""platform:width"":""3.3"",""ref:IFOPT"":""de:09161:8029:0:1"",""shelter"":""no""}",3933355746,5,11.402139,48.765533,Zoo Wasserstern,,,platform,POINT (11.402138710021973 48.765533447265625),node
